-1.908e+000 2.461e+000 6.730e-001 
-1.800e+000 2.480e+000 5.898e-001 
-1.689e+000 2.500e+000 5.116e-001 
-1.573e+000 2.520e+000 4.385e-001 
-1.455e+000 2.539e+000 3.705e-001 
-1.334e+000 2.559e+000 3.080e-001 
-1.210e+000 2.579e+000 2.510e-001 
-1.084e+000 2.598e+000 1.995e-001 
-9.551e-001 2.618e+000 1.538e-001 
-8.247e-001 2.638e+000 1.139e-001 
-6.926e-001 2.657e+000 7.988e-002 
-5.591e-001 2.677e+000 5.181e-002 
-4.245e-001 2.697e+000 2.976e-002 
-2.890e-001 2.716e+000 1.376e-002 
-1.530e-001 2.736e+000 3.847e-003 
-1.663e-002 2.756e+000 4.524e-005 
1.198e-001 2.775e+000 2.360e-003 
2.559e-001 2.795e+000 1.079e-002 
3.915e-001 2.815e+000 2.531e-002 
5.264e-001 2.835e+000 4.589e-002 
6.602e-001 2.854e+000 7.250e-002 
7.926e-001 2.874e+000 1.051e-001 
9.235e-001 2.894e+000 1.436e-001 
1.053e+000 2.913e+000 1.879e-001 
1.179e+000 2.933e+000 2.379e-001 
1.304e+000 2.953e+000 2.936e-001 
1.426e+000 2.972e+000 3.548e-001 
1.545e+000 2.992e+000 4.215e-001 
1.661e+000 3.012e+000 4.933e-001 
1.773e+000 3.031e+000 5.704e-001 
1.882e+000 3.051e+000 6.523e-001 
1.988e+000 3.071e+000 7.391e-001 
2.089e+000 3.090e+000 8.305e-001 
2.186e+000 3.110e+000 9.264e-001 
2.279e+000 3.130e+000 1.027e+000 
2.367e+000 3.149e+000 1.131e+000 
2.450e+000 3.169e+000 1.239e+000 
2.528e+000 3.189e+000 1.350e+000 
2.602e+000 3.209e+000 1.465e+000 
2.670e+000 3.228e+000 1.584e+000 
2.732e+000 3.248e+000 1.705e+000 
2.790e+000 3.268e+000 1.829e+000 
2.841e+000 3.287e+000 1.955e+000 
2.887e+000 3.307e+000 2.083e+000 
2.927e+000 3.327e+000 2.214e+000 
2.961e+000 3.346e+000 2.346e+000 
2.990e+000 3.366e+000 2.479e+000 
3.012e+000 3.386e+000 2.614e+000 
3.028e+000 3.405e+000 2.749e+000 
3.038e+000 3.425e+000 2.885e+000 
3.042e+000 3.445e+000 3.022e+000 
3.040e+000 3.464e+000 3.158e+000 
3.032e+000 3.484e+000 3.294e+000 
3.018e+000 3.504e+000 3.430e+000 
2.997e+000 3.523e+000 3.565e+000 
2.971e+000 3.543e+000 3.699e+000 
2.938e+000 3.563e+000 3.831e+000 
2.900e+000 3.583e+000 3.962e+000 
2.856e+000 3.602e+000 4.091e+000 
2.806e+000 3.622e+000 4.218e+000 
2.750e+000 3.642e+000 4.343e+000 
2.689e+000 3.661e+000 4.465e+000 
2.623e+000 3.681e+000 4.584e+000 
2.551e+000 3.701e+000 4.700e+000 
2.474e+000 3.720e+000 4.812e+000 
2.393e+000 3.740e+000 4.922e+000 
2.306e+000 3.760e+000 5.027e+000 
2.215e+000 3.779e+000 5.128e+000 
2.119e+000 3.799e+000 5.225e+000 
2.019e+000 3.819e+000 5.318e+000 
1.915e+000 3.838e+000 5.406e+000 
1.807e+000 3.858e+000 5.490e+000 
1.695e+000 3.878e+000 5.568e+000 
1.580e+000 3.897e+000 5.642e+000 
1.462e+000 3.917e+000 5.710e+000 
1.341e+000 3.937e+000 5.773e+000 
1.218e+000 3.957e+000 5.830e+000 
1.091e+000 3.976e+000 5.882e+000 
9.630e-001 3.996e+000 5.928e+000 
8.326e-001 4.016e+000 5.969e+000 
7.006e-001 4.035e+000 6.003e+000 
